,country,alcoholic_beverages,animal_fats,animal_products,aquatic_products_other,cereals_excluding_beer,eggs,fish_seafood,fruits_excluding_wine,meat,milk_excluding_butter,miscellaneous,offals,oilcrops,pulses,spices,starchy_roots,stimulants,sugar_crops,sugar_sweeteners,treenuts,vegetable_oils,vegetables,vegetal_products,confirmed,deaths,recovered,active,population
20,Brazil,0.18615,0.08395,19.272,0.0,8.07015,0.78475,0.8979,0.51465,12.435550000000001,4.64645,0.0,0.4234,0.31755,3.139,0.014600000000000002,0.57305,0.45625,0.014600000000000002,0.01095,0.0438,0.014600000000000002,0.53655,13.891900000000001,3.63557211111741,0.0922568126451759,3.2365361735879,0.306779124884331,211812000.0
21,Bulgaria,0.40515,0.14600000000000002,15.20225,0.007300000000000001,10.6872,0.9782000000000001,0.81395,0.45625,7.07735,5.3436,0.05840000000000001,0.83585,0.46355,0.47814999999999996,0.9928000000000001,0.4234,0.35769999999999996,0.0,0.0,0.0803,0.014600000000000002,0.79935,15.216849999999999,2.92392088927386,0.10977335065685,1.73730330590443,1.07684423271257,6927000.0
22,Burkina Faso,0.7592000000000001,0.0036500000000000005,3.9931,0.0,16.21695,0.24820000000000003,0.8249,0.03285,1.65345,0.98185,0.0219,0.28105,3.20105,3.11345,0.036500000000000005,0.13870000000000002,0.018250000000000002,0.0,0.0,0.047450000000000006,0.0,0.2117,23.794349999999998,0.0326651676792805,0.0004066401951872,0.0246471798306463,0.0076113476534468,20903000.0
23,Cabo Verde,0.1606,0.03285,9.3805,0.0036500000000000005,10.4098,0.50735,1.16435,0.3285,4.28875,3.1974,0.2847,0.18615,0.17884999999999998,2.63895,0.33945000000000003,0.5402,0.14600000000000002,0.0,0.0,0.025550000000000003,0.018250000000000002,0.8541,15.9286,2.13525179856115,0.0203237410071942,2.08075539568345,0.0341726618705036,556000.0
24,Cambodia,0.22995000000000002,0.007300000000000001,6.9934,0.0,12.336999999999998,0.14235,4.8983,0.14235,1.5549,0.16425,0.10949999999999999,0.2263,2.1827,1.0585,0.09490000000000001,0.2409,0.025550000000000003,0.007300000000000001,0.0,0.018250000000000002,0.0,0.42705,16.8776,0.0024456346389623,0.0,0.0023359359876105,0.0001096986513518,15497000.0
25,Cameroon,0.28835,0.007300000000000001,4.1099,0.0,10.0229,0.036500000000000005,1.73375,0.7665000000000001,1.7666,0.40880000000000005,0.04015,0.1606,1.9418,4.55155,0.43434999999999996,1.6863,0.051100000000000007,0.0,0.0,0.1606,0.0036500000000000005,1.2884499999999999,21.239349999999998,0.100939920294759,0.0016843371682081,0.0935859839085646,0.0056695992179863,26598000.0
26,Canada,0.2555,0.50735,18.60405,0.0036500000000000005,9.548399999999999,1.5184000000000002,2.1243000000000003,0.50735,10.139700000000001,4.2778,0.21534999999999996,0.03285,1.7848499999999998,2.7667,0.11315,1.01835,0.47085000000000005,0.0,0.007300000000000001,0.40880000000000005,0.06205000000000001,1.1753,18.333949999999998,1.53286200576067,0.0409636030374444,1.29467661691542,,38190000.0
27,Central African Republic,0.06935000000000001,0.03285,7.4095,0.0,2.9929999999999994,0.051100000000000007,0.8249,0.33945000000000003,5.19395,0.5548000000000001,0.01095,0.7482499999999999,1.22275,1.8906999999999998,0.0036500000000000005,2.6353,0.1314,0.0,0.014600000000000002,0.0,0.0,0.23360000000000003,9.54475,0.102753623188406,0.0013043478260869,0.0398343685300207,0.0616149068322981,4830000.0
28,Chad,0.029200000000000004,0.0219,7.9460500000000005,0.0,11.6727,0.036500000000000005,1.1680000000000001,0.051100000000000007,3.8544,1.4271500000000001,0.007300000000000001,1.44175,3.4455999999999993,1.9235499999999999,0.0,0.57305,0.007300000000000001,0.0,0.0,0.0,0.0,0.08395,17.7901,0.012685903892872,0.0006162232624281,0.0100965811459383,0.0019730994845055,16877000.0
29,Chile,0.14965,0.0657,16.614800000000002,0.0,11.4975,1.0438999999999998,1.31765,0.3212,10.676250000000001,3.3798999999999997,0.047450000000000006,0.12410000000000002,0.29565,0.9052,0.018250000000000002,1.1826,0.20440000000000003,0.0,0.0,0.17155,0.01095,0.9198000000000001,15.727850000000002,3.14619414483821,0.0855675398048279,2.97484848484848,0.0857781201848998,19470000.0
30,China,0.15695,0.007300000000000001,14.760599999999998,0.025550000000000003,12.65455,2.60245,3.31055,0.46355,7.102900000000001,0.9928000000000001,0.03285,0.7153999999999999,2.1608,0.31024999999999997,0.036500000000000005,0.9709,0.15695,0.0,0.0036500000000000005,0.19344999999999998,0.0,5.0881,22.2358,0.0068471211543192,0.0003409905268524,0.0064198490428805,8.62815845862584e-05,1402385000.0
31,Colombia,0.13870000000000002,0.018250000000000002,13.570699999999999,0.0,7.942400000000001,1.26655,0.7628499999999999,1.1351499999999999,6.569999999999999,4.44935,0.0438,0.50005,0.3431,1.2409999999999999,0.05840000000000001,0.95265,0.06935000000000001,0.007300000000000001,0.24820000000000003,0.11680000000000001,0.018250000000000002,0.5219499999999999,12.840700000000002,3.34697839980584,0.0879682064557884,3.07529326106302,0.183716932287032,49444000.0
32,Congo,0.2993,0.0036500000000000005,9.73455,0.0,5.3874,0.05840000000000001,3.2229499999999995,0.36865000000000003,5.5334,0.23360000000000003,0.06205000000000001,0.6825500000000001,0.7153999999999999,0.657,0.0036500000000000005,2.0294,0.029200000000000004,0.0,0.0,0.0036500000000000005,0.007300000000000001,1.10595,10.668949999999999,0.452265313519391,0.0126676332004349,0.372363175063429,0.0672345052555274,5518000.0
33,Costa Rica,0.0438,0.0438,16.636699999999998,0.0,7.511699999999999,1.0512,2.11335,0.50005,6.15025,6.982449999999999,0.05840000000000001,0.29565,0.8650500000000001,2.54405,0.06205000000000001,0.36135,0.3285,0.0,0.007300000000000001,0.08395,0.0036500000000000005,0.6132,12.9867,3.31287419291724,0.0427509293680297,2.5811582860497,0.688964977499511,5111000.0
34,Cote d'Ivoire,,,,,,,,,,,,,,,,,,,,,,,,0.0862005730659026,0.0005272206303724,0.0839770773638969,0.0016962750716332,26175000.0
35,Croatia,0.4234,0.07665,19.63335,0.0,8.89505,0.8613999999999998,2.0951,0.38325000000000004,8.42055,7.555499999999999,0.0,0.6204999999999999,0.38689999999999997,0.17155,0.051100000000000007,0.5913,0.6095499999999999,0.0,0.025550000000000003,0.16425,0.014600000000000002,1.6279,13.3444,5.27380597014925,0.0985323383084577,4.97064676616915,0.204626865671642,4020000.0
36,Cuba,0.07665,0.0036500000000000005,11.891699999999998,0.0,11.3442,0.8906,0.5621,0.7555499999999999,7.21605,2.77765,0.0219,0.44165,1.6826500000000002,4.2121,0.018250000000000002,0.803,0.11315,0.0,0.0,0.0,0.0,1.3614499999999998,20.3889,0.106869958337027,0.0012942115060721,0.0917028632213456,0.0138728836096091,11281000.0
37,Cyprus,0.12410000000000002,0.025550000000000003,16.66225,0.0,8.026349999999999,0.8613999999999998,2.50025,0.50735,8.5848,4.3143,0.40880000000000005,0.3723,0.6643,0.6643,0.047450000000000006,0.31755,0.37595000000000006,0.0,0.0036500000000000005,0.23725,0.007300000000000001,1.2629,12.63995,1.89047224523612,0.0105219552609776,0.170422535211268,1.70952775476388,1207000.0
38,Czechia,0.7409499999999999,0.21899999999999997,19.40705,0.0,7.778149999999999,0.9344000000000001,0.9855,0.35405,9.303849999999999,7.537249999999999,0.09855,0.42705,0.20440000000000003,0.45625,0.05840000000000001,1.0001,0.35769999999999996,0.0,0.01095,0.12775,0.036500000000000005,0.9344000000000001,12.15815,6.83111235535648,0.109285181037701,5.59978536767451,1.12204180664427,10716000.0
39,Denmark,0.32485,0.3504,26.72895,0.0,9.9353,1.9089500000000001,3.07695,0.4526,10.3368,9.909749999999999,0.0,1.1461,0.2628,0.15695,0.15695,0.803,0.7628499999999999,0.0,0.0036500000000000005,0.365,0.047450000000000006,1.2592500000000002,14.530650000000001,2.85755704237434,0.0226797049236576,2.25407445530966,0.580802882141019,5829000.0
40,Djibouti,0.01095,0.01095,4.68295,0.0,14.388300000000001,0.11680000000000001,0.3942,0.17884999999999998,2.0951,1.6972500000000001,0.1825,0.3723,0.12410000000000002,3.0587,0.1314,0.2555,0.09490000000000001,0.0,0.0,0.051100000000000007,0.0036500000000000005,1.1753,19.6589,0.591093117408907,0.0061740890688259,0.580465587044534,0.0044534412955465,988000.0
41,Dominica,0.0219,0.036500000000000005,15.70595,0.0,6.475099999999999,0.24455000000000002,3.12075,1.679,7.0664,4.807049999999999,0.1606,0.4306999999999999,0.40880000000000005,1.022,0.25184999999999996,1.87975,0.34675,0.0,0.0,0.0036500000000000005,0.007300000000000001,0.84315,13.1035,0.122222222222222,0.0,0.115277777777778,0.0069444444444444,72000.0
42,Dominican Republic,0.23360000000000003,0.01095,12.54505,0.0,6.4021,1.0073999999999999,0.9855,1.71915,6.3072,3.4857500000000003,0.1679,0.7482499999999999,0.37960000000000005,1.8468999999999998,0.036500000000000005,0.3942,0.20075,0.0,0.0,0.018250000000000002,0.0,0.47085000000000005,11.8698,1.64017142857143,0.0230095238095238,1.25279047619048,0.364371428571429,10500000.0
43,Ecuador,0.0,0.047450000000000006,10.9281,0.0036500000000000005,10.8843,0.77015,0.79205,0.52925,5.32535,3.5332,0.07665,0.4526,0.3066,0.42705,0.025550000000000003,0.41609999999999997,0.025550000000000003,0.0,0.0,0.014600000000000002,0.007300000000000001,0.3723,13.081600000000002,1.21853691965051,0.0802409913768488,1.05366341156987,0.0846325167037862,17511000.0
44,Egypt,0.0036500000000000005,0.03285,8.7892,0.0,21.34155,0.36865000000000003,2.4564500000000002,0.7628499999999999,3.5916,1.4709500000000002,0.018250000000000002,0.8650500000000001,0.41975,1.1826,0.14965,0.47085000000000005,0.14235,0.09125,0.0,0.03285,0.0036500000000000005,1.7519999999999998,26.37125,0.138359969445354,0.0076257651061972,0.111927224388163,0.0188069799509935,100803000.0
45,El Salvador,0.0657,0.025550000000000003,9.47175,0.0,11.24565,0.8686999999999999,0.803,0.43434999999999996,3.7668000000000004,3.84345,0.1679,0.1679,0.7482499999999999,3.7376000000000005,0.014600000000000002,0.41245,0.1606,0.0,0.0,0.018250000000000002,0.014600000000000002,0.8212499999999999,17.8339,0.709149822558247,0.020475235303194,0.709149822558247,0.0540811603147662,6481000.0
46,Estonia,0.46355,0.1752,22.44385,0.0,11.829649999999997,1.33955,1.3614499999999998,0.3942,6.913100000000001,12.103399999999999,0.036500000000000005,0.55115,0.14600000000000002,0.6716,0.1314,1.0657999999999999,0.5913,0.0,0.0036500000000000005,0.28105,0.018250000000000002,1.1570500000000001,16.79365,2.13418482344102,0.0175807663410969,1.42952667167543,0.687077385424493,1331000.0
47,Eswatini,0.2701,0.0219,6.61015,0.0,12.088799999999999,0.1825,0.41609999999999997,0.33215,3.9566000000000003,1.5256999999999998,0.08395,0.5036999999999999,0.58765,0.82855,0.19344999999999998,0.8942500000000001,0.0657,0.0,0.0,0.0803,0.0,0.34675,15.77165,0.858876811594203,0.0195652173913043,0.640670289855072,0.198641304347826,1104000.0
48,Ethiopia,0.0803,0.0036500000000000005,2.1352499999999996,0.0,14.24595,0.047450000000000006,0.051100000000000007,0.05474999999999999,0.8066500000000001,1.0512,0.0036500000000000005,0.1752,0.38689999999999997,5.15015,0.36865000000000003,1.1242,0.14600000000000002,0.0,0.0,0.04015,0.0,0.21899999999999997,21.826999999999998,0.108472275401163,0.0016855790316405,0.0976809147551255,0.0091057816143966,114916000.0
49,Fiji,0.12045,0.1314,11.39165,0.0,9.08485,0.4526,3.4164,0.16425,5.47865,1.4746000000000001,0.0438,0.43799999999999994,1.01105,2.5331,0.09855,1.5001499999999999,0.1825,0.0,0.0,0.03285,0.01095,0.8103,15.5928,0.00546875,0.0002232142857142,0.0049107142857142,0.0003348214285714,896000.0
50,Finland,0.41245,0.21534999999999996,26.842100000000002,0.0,11.242,1.0001,3.28865,0.46720000000000006,9.548399999999999,12.35525,0.3723,0.4306999999999999,0.30295,0.26644999999999996,0.036500000000000005,0.9562999999999999,0.9307499999999999,0.0,0.0036500000000000005,0.15695,0.051100000000000007,0.949,16.1476,0.658401157533008,0.0101465002712968,0.524507144149032,0.123747513112679,5529000.0
51,France,0.14600000000000002,0.21899999999999997,25.433200000000003,0.0,11.0449,1.31035,3.1974,0.5328999999999999,10.53025,9.1323,0.0438,1.0402500000000001,0.3358,0.41975,0.03285,0.79935,0.60225,0.0,0.0036500000000000005,0.29200000000000004,0.01095,1.2118,15.47965,4.15308592546966,0.0999260856174931,0.309242377579304,3.74391746227287,64940000.0
52,French Polynesia,0.2701,0.14600000000000002,23.593600000000002,0.01095,7.65405,0.8395,5.037000000000001,0.28105,13.4904,3.4090999999999996,0.7957000000000001,0.657,0.7592000000000001,0.4745,0.018250000000000002,0.64605,0.24820000000000003,0.018250000000000002,0.0,0.08395,0.01095,0.8979,12.15815,,,,,280000.0
53,Gabon,0.40515,0.01095,14.1547,0.0,8.7965,0.09855,3.0733,0.95995,8.54465,0.9928000000000001,0.23360000000000003,1.4344500000000002,1.9345,0.04015,0.0,1.9308500000000002,0.05840000000000001,0.0036500000000000005,0.0,0.007300000000000001,0.007300000000000001,0.5438500000000001,14.924850000000001,0.429000448229494,0.0028686687584043,0.420797848498431,0.005333930972658,2231000.0
54,Gambia,0.09855,0.0036500000000000005,6.05535,0.0,12.428249999999998,0.14965,3.139,0.03285,1.095,1.5695,0.09855,0.09855,3.7558499999999997,0.1971,0.0036500000000000005,0.06205000000000001,0.1971,0.0,0.0,0.047450000000000006,0.007300000000000001,0.2993,17.231650000000002,0.157219693835333,0.0051303268514687,0.151799751758378,0.0002896152254861,2417000.0
55,Georgia,0.08395,0.09490000000000001,10.34775,0.0,15.304450000000001,0.6533500000000001,0.8321999999999999,0.21534999999999996,3.8106,4.6209,0.1533,0.3358,0.1679,0.007300000000000001,0.04015,0.72635,0.36135,0.0,0.0036500000000000005,0.14965,0.014600000000000002,0.50005,17.7244,6.14831763122476,0.0680484522207268,5.787133243607,0.293135935397039,3715000.0
56,Germany,0.49640000000000006,0.22995000000000002,23.0242,0.0,9.825800000000001,1.2994,1.5695,0.4745,10.4755,9.1688,0.0,0.27740000000000004,0.59495,0.17884999999999998,0.09125,0.9928000000000001,0.50735,0.0,0.0036500000000000005,0.5328999999999999,0.0219,1.29575,15.01245,2.11601080432173,0.0409903961584634,1.66715966386555,0.407860744297719,83300000.0
57,Ghana,0.06935000000000001,0.0036500000000000005,5.6027499999999995,0.0,7.45695,0.12410000000000002,3.0404500000000003,1.1680000000000001,1.8870500000000001,0.2701,0.03285,0.27375,1.1753,1.4746000000000001,0.5548000000000001,4.971299999999999,0.007300000000000001,0.014600000000000002,0.0,0.05474999999999999,0.007300000000000001,0.38689999999999997,17.37765,0.1767772664371,0.0010781063946191,0.173005503169955,0.0026936568725259,31073000.0
58,Greece,0.1825,0.07665,20.72105,0.0,11.169,0.9782000000000001,2.0732,0.7665000000000001,8.41325,8.50085,0.17155,0.6789000000000001,0.46355,1.0438999999999998,0.051100000000000007,0.8541,0.4818,0.0,0.007300000000000001,0.6825500000000001,0.0219,1.7812,17.6806,1.30324299065421,0.0456168224299065,0.876299065420561,0.381327102803738,10700000.0
59,Grenada,0.06205000000000001,0.029200000000000004,15.62565,0.0,6.3072,0.95995,3.07695,0.7446,7.93145,3.39085,0.18980000000000002,0.23725,0.2993,1.39065,0.29200000000000004,0.3504,0.06205000000000001,0.0,0.0,0.0219,0.014600000000000002,0.4015,10.13605,0.112389380530973,0.0,0.0946902654867257,0.0176991150442478,113000.0
60,Guatemala,0.04015,0.018250000000000002,7.85845,0.0,12.045,1.3359,0.2847,0.3358,4.44935,1.5001499999999999,0.047450000000000006,0.27375,0.73,3.3653000000000004,0.0438,0.12775,0.24820000000000003,0.0,0.0,0.051100000000000007,0.007300000000000001,0.60225,17.647750000000002,0.765172146573674,0.0266799512897155,0.700797077382929,0.0376951179010296,18066000.0
61,Guinea,0.018250000000000002,0.007300000000000001,4.16465,0.0,11.782200000000001,0.19344999999999998,1.1023,0.58765,1.8542,0.66795,0.051100000000000007,0.3431,1.5987,0.97455,0.0,1.3724,0.09855,0.0,0.0,0.0,0.0036500000000000005,1.9125999999999999,18.406950000000002,0.10937898089172,0.0006449044585987,0.104721337579618,0.0040127388535031,12560000.0
62,Guinea-Bissau,0.06205000000000001,0.01095,3.40545,0.0,9.917050000000001,0.0876,0.1314,0.3212,2.1790499999999997,0.7044499999999999,0.06935000000000001,0.29200000000000004,0.40880000000000005,0.4306999999999999,0.0,0.6059,0.025550000000000003,0.0,0.0,0.6095499999999999,0.0036500000000000005,0.2555,12.7093,0.127244421380384,0.0023352361183186,0.124390243902439,0.0005189413596263,1927000.0
63,Guyana,0.09855,0.007300000000000001,14.205800000000002,0.0,10.12875,0.18615,2.9601499999999996,0.56575,5.47135,5.4677,0.14235,0.11680000000000001,1.33955,1.5330000000000001,0.39785000000000004,0.47085000000000005,0.18980000000000002,0.0,0.0,0.11680000000000001,0.018250000000000002,2.85795,17.8631,0.806607369758577,0.0208386277001271,0.74561626429479,0.0401524777636595,787000.0
64,Haiti,0.0,0.01095,3.6427000000000005,0.0,8.2344,0.047450000000000006,0.4818,0.45990000000000003,2.23745,0.61685,0.051100000000000007,0.24820000000000003,0.47814999999999996,3.7850499999999996,0.0,0.9636,0.31024999999999997,0.0,0.0036500000000000005,0.0,0.0036500000000000005,0.29200000000000004,14.585400000000002,0.0878277646233447,0.0020696307989125,0.0756292203806016,0.0101289134438306,11403000.0
65,Honduras,0.051100000000000007,0.007300000000000001,8.1395,0.0,11.015699999999999,0.4306999999999999,0.3066,0.3504,4.26685,2.8689000000000004,0.0876,0.25915,0.10220000000000001,2.8981000000000003,0.014600000000000002,0.09125,0.3212,0.0,0.0,0.018250000000000002,0.007300000000000001,0.3212,15.2789,1.24669505271695,0.0320356853203569,0.577210056772101,0.637449310624493,9864000.0
66,Hungary,0.33945000000000003,0.365,18.18065,0.0,10.0448,1.5439500000000002,0.6643,0.2701,9.2929,6.2999,0.01095,0.01095,0.1679,0.6424,0.12045,0.7446,0.3066,0.0,0.0,0.018250000000000002,0.06935000000000001,1.17895,13.91015,3.33037780280536,0.0989761441589024,1.60809869970308,1.62330295894338,9767000.0
67,Iceland,0.39055,0.33945000000000003,36.8358,0.0,9.6579,1.2519500000000001,9.6725,0.657,12.055950000000001,12.8772,0.3723,0.6351,0.52925,0.16425,0.13505,0.5840000000000001,0.9453499999999999,0.0,0.0036500000000000005,0.1825,0.0036500000000000005,1.0073999999999999,14.63285,1.56358695652174,0.0078804347826087,1.51576086956522,0.039945652173913,368000.0
68,India,0.0036500000000000005,0.014600000000000002,5.36915,0.0,12.055950000000001,0.34675,0.7409499999999999,0.31755,0.48545,3.7266500000000002,0.0,0.05840000000000001,0.5328999999999999,3.4383,0.39055,0.42705,0.08395,0.0,0.0219,0.0876,0.0,1.1132499999999999,18.4763,0.734712449110778,0.0106416684522534,0.705911077780159,0.0181597028783658,1400100000.0
69,Indonesia,0.0036500000000000005,0.01095,8.099350000000001,0.0,13.691149999999999,0.6424,5.091749999999999,0.3723,1.46365,0.5438500000000001,0.0036500000000000005,0.34675,1.17895,0.24820000000000003,0.1679,0.37595000000000006,0.20075,0.0,0.01095,0.051100000000000007,0.0,0.6497,16.954250000000002,0.276467492704397,0.0082170759441964,0.227400557152267,0.0408498596079326,271739000.0
70,Iran (Islamic Republic of),0.0,0.1679,9.2272,0.0,16.8922,0.79205,1.22275,0.78475,4.8837,1.8031000000000004,0.0,0.35405,0.08395,1.53665,0.11315,0.5913,0.2117,0.0,0.0036500000000000005,0.8759999999999999,0.0036500000000000005,1.64615,22.74315,1.46337373737374,0.0657599524658348,1.18308972073678,0.214524064171123,84150000.0
